Date,Open,High,Low,Close,Volume,AdjClose
2006-06-02,61.500001,61.650001,60.720002,61.109998,267300,930.691582
2006-06-01,60.800001,61.240003,60.490003,61.170002,285300,931.605425
2006-05-31,60.800001,60.990003,60.259998,60.800001,325800,925.970389
2006-05-30,61.620002,61.800001,60.450001,60.600001,347300,920.639962
2006-05-26,61.200001,61.570002,60.53,61.470002,270700,933.857089
2006-05-25,61.000001,61.100001,60.48,60.909998,382300,925.349469
2006-05-24,61.050001,61.38,60.03,60.400001,553800,917.601546
2006-05-23,61.200001,61.700001,60.740003,60.98,449300,926.412933
2006-05-22,60.750001,61.640003,60.640003,61.250001,528400,930.514813
2006-05-19,61.620002,61.709998,60.859998,61.159998,530700,929.147489
2006-05-18,62.209998,62.609998,61.420002,61.550001,523100,935.072436
2006-05-17,63.900001,64.000001,62.109998,62.500001,543600,949.504911
2006-05-16,64.000001,64.550001,63.800001,64.050001,288600,973.052633
2006-05-15,63.300001,64.03,63.250001,63.88,401400,970.469961
2006-05-12,62.800001,63.650001,62.33,63.18,653200,959.835506
2006-05-11,64.900001,65.190003,62.850001,63.150001,1505300,959.379762
2006-05-10,66.209999,66.709999,65.909999,66.540003,465400,1010.880946
2006-05-09,65.550001,66.350001,65.350001,66.209999,384300,1005.867486
2006-05-08,65.300001,65.600001,65.150001,65.340003,299200,992.650451
2006-05-05,65.370002,65.370002,65.009999,65.140003,313400,989.612036
2006-05-04,65.009999,65.650001,64.950001,64.98,270800,987.181247
2006-05-03,65.100001,65.400001,64.790003,65.009999,281200,987.636991
2006-05-02,64.900001,65.58,64.600001,65.320002,263000,992.346591
2006-05-01,65.750001,65.800001,64.600001,64.690003,303300,982.7756
2006-04-28,65.000001,65.700001,64.63,65.250001,387500,991.283127
2006-04-27,64.040003,65.459999,63.700001,64.940003,386400,986.57362
2006-04-26,63.870002,64.059999,63.270002,64.040003,283600,972.900749
2006-04-25,64.290003,64.640003,63.209999,63.640003,309200,966.823918
2006-04-24,63.840003,64.43,63.540003,64.28,235700,976.546792
2006-04-21,64.150001,64.23,63.520002,63.809999,288400,969.406497
2006-04-20,63.350001,63.850001,63.03,63.700001,291300,967.735405
2006-04-19,63.500001,64.120002,63.470002,63.659999,274900,967.127685
2006-04-18,63.020002,63.540003,61.890003,63.48,442900,964.39313
2006-04-17,63.200001,63.509999,62.750001,62.920002,303800,955.885603
2006-04-13,63.390003,63.600001,62.920002,63.400001,269100,963.177782
2006-04-12,63.500001,63.820002,63.050001,63.390003,265100,963.025898
2006-04-11,63.390003,64.500001,63.050001,63.390003,396600,963.025898
2006-04-10,64.620002,64.700001,63.800001,64.190003,323200,975.179561
2006-04-07,65.350001,65.359999,64.150001,64.38,434900,978.066
2006-04-06,65.700001,65.950001,65.350001,65.440003,310000,994.169659
2006-04-05,66.070002,66.509999,65.720002,65.950001,335700,1001.917582
2006-04-04,65.670002,66.18,65.400001,66.070002,336400,1003.74065
2006-04-03,66.400001,66.400001,65.600001,65.670002,370100,997.663819
2006-03-31,66.259999,66.73,65.890003,66.090003,368100,1004.04451
2006-03-30,66.340003,66.340003,65.620002,66.070002,418300,1003.74065
2006-03-29,66.150001,66.400001,66.000001,66.18,435500,1005.411742
2006-03-28,66.759999,67.109999,65.920002,66.03,413400,1003.13293
2006-03-27,67.120002,67.470002,66.640003,67.150001,280700,1020.148077
2006-03-24,67.000001,67.700001,66.500001,67.43,276200,1024.40184
2006-03-23,67.540003,67.720002,67.009999,67.159999,248100,1020.29996
2006-03-22,67.33,68.020002,67.18,67.890003,247300,1031.390252
2006-03-21,68.720002,68.720002,67.100001,67.33,433700,1022.882632
2006-03-20,68.900001,69.120002,67.950001,68.409999,362700,1039.290058
2006-03-17,68.650001,68.970002,67.03,68.820002,977600,1045.518866
2006-03-16,69.000001,69.500001,68.750001,69.240003,356900,1051.899558
2006-03-15,68.400001,68.900001,67.759999,68.659999,310700,1043.088078
2006-03-14,68.450001,68.900001,68.190003,68.609999,300300,1042.328474
2006-03-13,67.900001,68.309999,67.650001,68.070002,242000,1034.124807
2006-03-10,67.250001,68.000001,67.040003,67.650001,286800,1027.744116
2006-03-09,66.959999,67.18,66.509999,66.590003,256000,1011.64055
2006-03-08,66.390003,67.359999,66.170002,66.959999,358900,1017.261545
2006-03-07,66.009999,66.600001,65.890003,66.490003,315000,1010.121342
2006-03-06,65.38,66.28,65.120002,66.009999,281500,1002.82907
2006-03-03,65.600001,65.800001,65.259999,65.48,303600,994.777287
2006-03-02,65.900001,66.13,65.520002,65.800001,328800,999.63877
2006-03-01,66.290003,66.850001,65.959999,66.220002,265900,1006.019462
2006-02-28,66.859999,67.050001,66.259999,66.359999,355100,1005.867533
2006-02-27,66.970002,67.38,66.620002,67.109999,261800,1017.235837
2006-02-24,67.370002,67.48,66.859999,66.970002,210500,1015.113809
2006-02-23,67.58,67.670002,66.540003,67.200001,314500,1018.600071
2006-02-22,67.68,68.259999,67.400001,67.909999,365800,1029.362029
2006-02-21,67.359999,67.400001,66.820002,67.259999,245600,1019.509498
2006-02-17,67.859999,67.859999,66.770002,67.420002,315200,1021.934792
2006-02-16,68.240003,68.370002,67.470002,68.18,254400,1033.454637
2006-02-15,68.200001,68.470002,67.38,68.290003,340100,1035.122044
2006-02-14,68.100001,68.690003,67.620002,68.390003,350000,1036.637817
2006-02-13,67.900001,68.200001,67.200001,67.940003,288600,1029.816835
2006-02-10,67.359999,68.000001,67.13,67.900001,503700,1029.210488
2006-02-09,66.450001,68.259999,66.150001,67.120002,527600,1017.38747
2006-02-08,66.150001,66.500001,65.68,66.38,247000,1006.170706
2006-02-07,66.009999,66.43,65.420002,65.800001,264200,997.379236
2006-02-06,65.500001,66.420002,65.400001,66.009999,300800,1000.562324
2006-02-03,65.400001,65.700001,64.670002,65.350001,290200,990.558253
2006-02-02,66.270002,66.320002,65.270002,65.470002,385400,992.377201
2006-02-01,65.600001,66.43,65.470002,66.270002,369600,1004.503392
2006-01-31,66.070002,66.320002,65.450001,65.459999,341900,992.225568
2006-01-30,66.750001,66.850001,65.920002,66.070002,340500,1001.471844
2006-01-27,66.500001,67.290003,66.159999,66.650001,283700,1010.263314
2006-01-26,66.000001,67.209999,66.000001,66.440003,364400,1007.080226
2006-01-25,66.640003,66.78,65.309999,65.809999,405700,997.530776
2006-01-24,66.970002,67.100001,66.440003,66.540003,311200,1008.596
2006-01-23,66.63,67.070002,66.33,66.609999,366200,1009.656968
2006-01-20,68.08,68.08,66.700001,66.709999,513000,1011.172742
2006-01-19,68.700001,68.770002,68.000001,68.100001,350600,1032.242036
2006-01-18,69.050001,69.300001,68.409999,68.609999,349200,1039.972446
2006-01-17,69.259999,69.390003,68.600001,69.040003,335400,1046.490348
2006-01-13,70.000001,70.950001,69.400001,70.050001,319500,1061.799627
2006-01-12,71.000001,71.000001,70.050001,70.259999,264400,1064.982716
2006-01-11,71.000001,71.090004,70.600001,70.83,334600,1073.622645
2006-01-10,68.18,70.609999,68.18,70.400001,321200,1067.104836
2006-01-09,69.850001,69.990003,69.570002,69.78,292400,1057.707019
2006-01-06,70.000001,70.270002,69.400001,70.109999,287100,1062.709055
2006-01-05,69.900001,70.050001,69.43,69.809999,197000,1058.161733
2006-01-04,69.790003,70.350001,69.259999,69.720002,309900,1056.797592
2006-01-03,68.940003,69.659999,66.840003,69.620002,438100,1055.281818
